dr_no,date_occ,date_rptd,time_occ,area_name,latitude,longitude,rpt_dist_no,mocodes,vict_age,vict_sex,vict_descent,premis_cd,location,cross_street,TMAX,TMIN,PRCP
200509059,2020-05-05,2020-05-05,15:15,long_beach,33.7807,-118.2494,0529,"{4025,3037,3006,3028,3101}",36,M,Hispanic,101,ANAHEIM_ST,FLINT_AV,32.2,15.6,0
200509059,2020-05-05,2020-05-05,15:15,long_beach,33.7807,-118.2494,0529,"{4025,3037,3006,3028,3101}",,M,Hispanic,101,ANAHEIM_ST,FLINT_AV,32.2,15.6,0
200509066,2020-05-05,2020-05-05,15:50,long_beach,33.7978,-118.2753,0514,"{3037,3026,3101,3004}",21,F,Hispanic,101,WILMINGTON_AV,DON_ST,32.2,15.6,0
200509067,2020-05-05,2020-05-05,15:20,long_beach,33.842,-118.2996,0504,"{3037,3004,3026,3101}",20,F,Hispanic,101,TORRANCE,NORMANDIE,32.2,15.6,0
200509070,2020-05-05,2020-05-05,13:15,long_beach,33.8316,-118.2996,0506,"{3037,3004,3026,3101}",47,M,Hispanic,101,CARSON,NORMANDIE,32.2,15.6,0
200509078,2020-04-30,2020-04-30,00:30,long_beach,33.707,-118.2939,0584,"{3037,3011,3034,3026,3101}",36,Unknown,Hispanic,101,PACIFIC_COAST_HY,unknown,22.2,16.1,0
200509078,2020-04-30,2020-04-30,00:30,long_beach,33.707,-118.2939,0584,"{3037,3011,3034,3026,3101}",,Unknown,Hispanic,101,PACIFIC_COAST_HY,unknown,22.2,16.1,0
200509078,2020-04-30,2020-04-30,00:30,long_beach,33.707,-118.2939,0584,"{3037,3011,3034,3026,3101}",,Unknown,Hispanic,101,PACIFIC_COAST_HY,,22.2,16.1,0
200509082,2020-05-05,2020-05-05,20:30,long_beach,33.7794,-118.2742,0514,"{3036,3004,3101}",22,F,Hispanic,101,WILMINGTON,ANAHEIM,32.2,15.6,0
200509083,2020-05-05,2020-05-05,05:40,long_beach,33.7974,-118.2372,0519,"{3036,3006,3030,3101}",36,Unknown,Hispanic,101,BLINN,MAURETANIA,32.2,15.6,0
200509083,2020-05-05,2020-05-05,05:40,long_beach,33.7974,-118.2372,0519,"{3036,3006,3030,3101}",,Unknown,Hispanic,101,BLINN,MAURETANIA,32.2,15.6,0
200509106,2020-05-06,2020-05-06,13:45,long_beach,33.7261,-118.288,0567,"{4025,3037,3006,3028,3030,3101}",36,M,Hispanic,101,PACIFIC_AV,20TH_ST,33.9,15.6,0
200509106,2020-05-06,2020-05-06,13:45,long_beach,33.7261,-118.288,0567,"{4025,3037,3006,3028,3030,3101}",,M,Hispanic,101,PACIFIC_AV,20TH_ST,33.9,15.6,0
200509116,2020-05-06,2020-05-06,15:15,long_beach,33.7406,-118.2923,0557,"{3036,3004,3026,3101}",74,M,White,101,4TH_ST,GAFFEY_ST,33.9,15.6,0
200509126,2020-05-06,2020-05-06,22:40,long_beach,33.723,-118.3129,0581,"{3037,3034,3011,3026,3101}",19,M,Other,101,WESTERN_AV,25TH_ST,33.9,15.6,0
200509131,2020-05-02,2020-05-02,03:55,long_beach,33.862,-118.2993,0501,"{3037,3004,3025,3101}",55,M,Black,101,NORMANDIE_AV,186TH_ST,25.6,15.6,0
200509136,2020-05-06,2020-05-07,19:00,long_beach,33.7792,-118.2768,0524,"{4025,3006,3030,3028,3101}",56,M,Hispanic,108,HAWAIIAN_AV,ANAHEIM_ST,33.9,15.6,0
200509139,2020-05-07,2020-05-07,07:00,long_beach,33.8632,-118.3091,0501,"{4025,3037,3006,3026,3101}",40,F,Hispanic,101,WESTERN_AV,185TH_ST,27.8,17.2,0
200509140,2020-05-07,2020-05-07,07:00,long_beach,33.727,-118.288,0585,"{4025,3006,3030,3028,3101}",36,F,Hispanic,101,19TH_ST,PACIFIC_AV,27.8,17.2,0
200509174,2020-05-07,2020-05-07,23:00,long_beach,33.7839,-118.2381,0529,"{3037,3006,3030,3101}",19,M,Other,101,GOODRICH_AV,OPP_ST,27.8,17.2,0
200509176,2020-05-07,2020-05-07,23:35,long_beach,33.7802,-118.258,0529,"{3037,3006,3030,3101}",42,F,Hispanic,101,PACIFIC_COAST_HY,unknown,27.8,17.2,0
200509176,2020-05-07,2020-05-07,23:35,long_beach,33.7802,-118.258,0529,"{3037,3006,3030,3101}",42,F,Hispanic,101,PACIFIC_COAST_HY,,27.8,17.2,0
200509177,2020-05-07,2020-05-07,23:35,long_beach,33.791,-118.2657,0515,{},39,M,White,101,PACIFIC_COAST_HY,FRIES_AV,27.8,17.2,0
200509180,2020-05-07,2020-05-07,14:00,long_beach,33.737,-118.2879,0565,{},21,F,Black,101,8TH_ST,PACIFIC_AV,27.8,17.2,0
200509195,2020-05-08,2020-05-08,10:30,long_beach,33.7913,-118.2414,0519,"{3008,3037,3026,3101}",57,M,Hispanic,101,PACIFIC_COAST_HY,ALAMEDA_ST,23.3,16.7,0
200509196,2020-05-08,2020-05-08,10:55,long_beach,33.7306,-118.2924,0563,"{3030,4025,3037,3006,3028,3101}",44,M,Other,101,GAFFEY,15TH_ST,23.3,16.7,0
200509208,2020-05-08,2020-05-08,05:40,long_beach,33.7501,-118.3092,0541,"{4025,3037,3003,3026,3101}",35,M,Hispanic,101,WESTERN_AV,CRESTWOOD_ST,23.3,16.7,0
200509246,2020-05-09,2020-05-09,15:30,long_beach,33.7442,-118.2901,0555,"{3036,3004,3025,3101}",57,M,Hispanic,101,SANTA_CRUZ,GRAND,22.2,16.7,0
200509259,2020-05-09,2020-05-09,15:30,long_beach,33.7216,-118.2946,0585,"{3037,3004,3028,3030,3101}",26,M,White,101,CABRILLO,25TH_ST,22.2,16.7,0
200509266,2020-05-09,2020-05-09,21:00,long_beach,33.7797,-118.2677,0526,"{3037,3006,3028,3101}",36,Unknown,Hispanic,101,LAGOON,ANAHEIM,22.2,16.7,0
200509266,2020-05-09,2020-05-09,21:00,long_beach,33.7797,-118.2677,0526,"{3037,3006,3028,3101}",,Unknown,Hispanic,101,LAGOON,ANAHEIM,22.2,16.7,0
200509290,2020-05-10,2020-05-10,15:35,long_beach,33.8202,-118.2995,0507,"{3037,3006,3028,3030,3101}",43,M,Hispanic,101,PACIFIC_COAST_HY,unknown,22.8,16.7,0
200509290,2020-05-10,2020-05-10,15:35,long_beach,33.8202,-118.2995,0507,"{3037,3006,3028,3030,3101}",43,M,Hispanic,101,PACIFIC_COAST_HY,,22.8,16.7,0
200509297,2020-05-07,2020-05-10,14:00,long_beach,33.7485,-118.2803,0558,{},23,F,White,101,PACIFIC_COAST_HY,unknown,27.8,17.2,0
200509297,2020-05-07,2020-05-10,14:00,long_beach,33.7485,-118.2803,0558,{},23,F,White,101,PACIFIC_COAST_HY,,27.8,17.2,0
200509318,2020-05-11,2020-05-11,14:05,long_beach,33.7363,-118.3166,0551,"{3037,3011,3028,3101}",19,Unknown,Hispanic,101,WESTERN,9TH,22.8,15.6,0
200509322,2020-05-11,2020-05-11,14:45,long_beach,33.7322,-118.3096,0561,"{4025,3037,3006,3028,3030,3101}",24,F,White,101,WEYMOUTH_AV,LE_GRANDE_TR,22.8,15.6,0
200509334,2020-05-11,2020-05-11,20:30,long_beach,33.7225,-118.299,0585,"{3037,3011,3026,3101}",19,M,Other,101,PACIFIC_COAST_HY,unknown,22.8,15.6,0
200509334,2020-05-11,2020-05-11,20:30,long_beach,33.7225,-118.299,0585,"{3037,3011,3026,3101}",19,M,Other,101,PACIFIC_COAST_HY,,22.8,15.6,0
200509343,2020-05-10,2020-05-10,20:40,long_beach,33.7412,-118.2924,0557,"{3036,3004,3026,3101}",52,F,Hispanic,101,GAFFEY_ST,SEPULVEDA_ST,22.8,16.7,0
200509357,2020-05-12,2020-05-12,10:55,long_beach,33.7439,-118.2601,0559,"{4025,3037,3004,3028,3030,3101}",41,M,Hispanic,108,TERMINAL_WY,FERRY_ST,21.7,13.3,0
200509363,2020-05-12,2020-05-12,18:20,long_beach,33.7467,-118.2924,0555,"{3036,3004,3026,3029,3101,4025}",41,F,Hispanic,101,GAFFEY_ST,HARBOR_FY,21.7,13.3,0
200509385,2020-05-12,2020-05-12,20:35,long_beach,33.7793,-118.2748,0514,"{3037,3004,3026,3101}",18,F,Hispanic,101,ANAHEIM_ST,WILMINGTON_BL,21.7,13.3,0
200509389,2020-05-07,2020-05-12,22:20,long_beach,33.7406,-118.2945,0557,{},51,F,Hispanic,101,PACIFIC_COAST_HY,unknown,27.8,17.2,0
200509389,2020-05-07,2020-05-12,22:20,long_beach,33.7406,-118.2945,0557,{},51,F,Hispanic,101,PACIFIC_COAST_HY,,27.8,17.2,0
200509419,2020-05-13,2020-05-14,14:00,long_beach,33.7639,-118.2934,0521,"{3037,4025,3006,3030,3028,3101}",23,F,White,108,GAFFEY_ST,WESTMONT,22.2,13.9,0
200509442,2020-05-12,2020-05-14,14:27,long_beach,33.786,-118.2816,0513,"{4005,3036,3004,3026,3101}",62,M,Black,101,L_ST,FIGUEROA_PL,21.7,13.3,0
200509444,2020-05-14,2020-05-15,19:00,long_beach,33.8233,-118.3089,0507,{},45,M,Hispanic,101,224TH_ST,WESTERN_AV,24.4,13.9,0
200509446,2020-05-14,2020-05-14,23:45,long_beach,33.7224,-118.2924,0585,"{4005,3037,3006,3025,3101}",61,F,White,101,GAFFEY,24TH,24.4,13.9,0
200509462,2020-05-14,2020-05-14,21:24,long_beach,33.7785,-118.2623,0526,"{3036,3008,3025,3101}",30,M,Hispanic,101,AVALON,G,24.4,13.9,0
200509472,2020-05-15,2020-05-15,13:45,long_beach,33.8502,-118.3012,0504,"{3037,3011,3028,3030,3101}",19,Unknown,Hispanic,101,PACIFIC_COAST_HY,unknown,26.1,15.6,0
200509472,2020-05-15,2020-05-15,13:45,long_beach,33.8502,-118.3012,0504,"{3037,3011,3028,3030,3101}",19,Unknown,Hispanic,101,PACIFIC_COAST_HY,,26.1,15.6,0
200509479,2020-05-15,2020-05-15,17:25,long_beach,33.8583,-118.2953,0505,"{4005,3037,3004,3026,3101}",59,F,White,101,PACIFIC_COAST_HY,unknown,26.1,15.6,0
200509479,2020-05-15,2020-05-15,17:25,long_beach,33.8583,-118.2953,0505,"{4005,3037,3004,3026,3101}",59,F,White,101,PACIFIC_COAST_HY,,26.1,15.6,0
200509498,2020-05-16,2020-05-16,15:23,long_beach,33.8399,-118.3039,0504,"{3006,4025,3037,3028,3030,3101}",22,M,Hispanic,101,209TH_ST,DENKER_AV,24.4,16.7,0
200509510,2020-05-16,2020-05-16,12:30,long_beach,33.7867,-118.263,0516,"{0605,3037,3004,3028,3030,3101}",52,M,Hispanic,101,L_ST,AVALON_BL,24.4,16.7,0
200509517,2020-05-16,2020-05-16,17:40,long_beach,33.7156,-118.3038,0584,"{4025,3037,3011,3028,3034,3103}",19,M,Other,101,BARBARA_ST,36TH_ST,24.4,16.7,0
200509528,2020-05-15,2020-05-16,18:40,long_beach,33.7424,-118.2967,0557,"{4025,3036,3004,3028,3030,3101}",22,M,Hispanic,101,MEYLER_ST,2ND_ST,26.1,15.6,0
200509532,2020-05-14,2020-05-15,15:00,long_beach,33.7379,-118.2857,0564,{},39,F,Other,101,PACIFIC_COAST_HY,unknown,24.4,13.9,0
200509532,2020-05-14,2020-05-15,15:00,long_beach,33.7379,-118.2857,0564,{},39,F,Other,101,PACIFIC_COAST_HY,,24.4,13.9,0
200509541,2020-05-16,2020-05-16,20:50,long_beach,33.8374,-118.3092,0504,"{3037,3006,3039,3101}",36,Unknown,Hispanic,101,212TH,WESTERN,24.4,16.7,0
200509541,2020-05-16,2020-05-16,20:50,long_beach,33.8374,-118.3092,0504,"{3037,3006,3039,3101}",,Unknown,Hispanic,101,212TH,WESTERN,24.4,16.7,0
200509547,2020-05-17,2020-05-17,00:50,long_beach,33.7912,-118.2633,0515,"{4025,3037,3004,3028,3038,3101}",43,M,Hispanic,101,E_PACIFIC_COAST_HY,N_AVALON_BL,22.2,17.2,0
200509554,2020-05-17,2020-05-17,10:45,long_beach,33.7827,-118.2675,0516,"{3006,3030,3101,4025,3036,3028}",40,M,Hispanic,101,LAGOON,OPP,22.2,17.2,0
200509560,2020-05-17,2020-05-17,01:40,long_beach,33.7948,-118.2694,0515,"{4025,3037,3002,3006,3034,3028,3101,3039}",36,Unknown,Hispanic,101,PACIFIC_COAST_HY,BROAD_AV,22.2,17.2,0
200509560,2020-05-17,2020-05-17,01:40,long_beach,33.7948,-118.2694,0515,"{4025,3037,3002,3006,3034,3028,3101,3039}",,Unknown,Hispanic,101,PACIFIC_COAST_HY,BROAD_AV,22.2,17.2,0
200509562,2020-05-17,2020-05-17,13:00,long_beach,33.737,-118.3077,0562,"{4025,3037,3006,3028,3030,3101}",58,M,Hispanic,101,8TH_ST,AVERILL_AV,22.2,17.2,0
200509572,2020-05-17,2020-05-17,15:15,long_beach,33.7938,-118.3076,0511,"{3030,3101,3036,3004,3028}",55,M,Black,101,WESTERN,254TH,22.2,17.2,0
200509573,2020-05-17,2020-05-17,12:30,long_beach,33.7363,-118.3166,0561,"{3037,3011,3025,3101}",68,F,White,101,WESTERN,9TH,22.2,17.2,0
200509581,2020-05-18,2020-05-18,03:15,long_beach,33.8698,-118.2858,0501,"{3037,3011,3028,3030,3101}",36,Unknown,Hispanic,101,182ND,HOOVER,22.8,16.1,1
200509581,2020-05-18,2020-05-18,03:15,long_beach,33.8698,-118.2858,0501,"{3037,3011,3028,3030,3101}",,Unknown,Hispanic,101,182ND,HOOVER,22.8,16.1,1
200509583,2019-12-09,2020-05-18,08:35,long_beach,33.7887,-118.2749,0532,"{3037,3004,3026,3101}",36,F,Hispanic,101,PACIFIC_COAST_HY,unknown,19.4,10,0
200509583,2019-12-09,2020-05-18,08:35,long_beach,33.7887,-118.2749,0532,"{3037,3004,3026,3101}",,F,Hispanic,101,PACIFIC_COAST_HY,unknown,19.4,10,0
200509583,2019-12-09,2020-05-18,08:35,long_beach,33.7887,-118.2749,0532,"{3037,3004,3026,3101}",,F,Hispanic,101,PACIFIC_COAST_HY,,19.4,10,0
200509634,2020-05-15,2020-05-15,20:00,long_beach,33.7243,-118.2963,0585,"{3037,3006,3028,3030,3101}",19,M,Other,101,PASEO_DEL_MAR,GAFFEY_ST,26.1,15.6,0
200509635,2020-05-18,2020-05-18,08:55,long_beach,33.7538,-118.2905,0523,"{3037,3011,3028,3101}",19,M,Other,101,PACIFIC_COAST_HY,unknown,22.8,16.1,1
200509635,2020-05-18,2020-05-18,08:55,long_beach,33.7538,-118.2905,0523,"{3037,3011,3028,3101}",19,M,Other,101,PACIFIC_COAST_HY,,22.8,16.1,1
200509648,2020-05-18,2020-05-19,10:00,long_beach,33.7978,-118.2908,0503,"{4025,3004,3026,3101,3037}",53,F,Hispanic,101,VERMONT_AV,LOMITA_AV,22.8,16.1,1
200509663,2020-05-15,2020-05-15,18:20,long_beach,33.7261,-118.2946,0585,"{3037,3004,3025,3101}",27,F,Black,101,20TH_ST,CABRILLO_AV,26.1,15.6,0
200509670,2020-05-19,2020-05-19,21:10,long_beach,33.7829,-118.262,0517,"{3037,3003,3025,3026,3101,0605}",25,M,Hispanic,101,OPP,AVALON,21.7,13.9,0
200509691,2020-05-20,2020-05-20,09:30,long_beach,33.7958,-118.3076,0509,"{4025,3036,3011,3028,3101}",63,F,Black,101,WESTERN_AV,252ND_ST,23.9,13.3,0
200509692,2020-05-20,2020-05-20,10:15,long_beach,33.7875,-118.3077,0531,"{3024,4025,3037,3006,3101}",77,M,Other Asian,101,WESTERN_AV,259TH_PL,23.9,13.3,0
200509696,2020-05-20,2020-05-20,05:20,long_beach,33.7469,-118.2879,0555,"{4025,3036,3004,3028,3030,3101}",27,M,Hispanic,101,OLIVER_ST,PACIFIC_AV,23.9,13.3,0
200509704,2020-05-16,2020-05-20,17:00,long_beach,33.7214,-118.2927,0584,"{3036,3008,3028,3101,3030,0605}",35,M,Hispanic,101,GAFFEY_ST,25TH_ST,24.4,16.7,0
200509732,2020-05-16,2020-05-20,23:30,long_beach,33.7433,-118.2923,0557,{},38,F,Hispanic,101,GAFFEY_ST,1ST_ST,24.4,16.7,0
200509746,2020-05-21,2020-05-21,10:40,long_beach,33.7744,-118.2581,0529,"{4025,3008,3101,3037,3024}",55,F,Hispanic,101,QUAY_AV,D_ST,28.3,14.4,0
200509780,2020-05-21,2020-05-21,16:30,long_beach,33.7808,-118.2475,0529,"{3037,3004,3028,3030,3101}",53,M,White,101,ANAHEIM_ST,PIONEER_AV,28.3,14.4,0
200509823,2020-05-23,2020-05-23,15:10,long_beach,33.7895,-118.3043,0511,"{4025,3037,3004,3026,3101}",34,F,Other,101,PCH,PRESIDENT,22.8,16.7,0
200509829,2020-05-23,2020-05-23,07:45,long_beach,33.862,-118.2993,0501,"{3037,3008,3101}",55,F,Hispanic,101,PACIFIC_COAST_HY,unknown,22.8,16.7,0
200509829,2020-05-23,2020-05-23,07:45,long_beach,33.862,-118.2993,0501,"{3037,3008,3101}",55,F,Hispanic,101,PACIFIC_COAST_HY,,22.8,16.7,0
200509830,2020-05-23,2020-05-23,16:20,long_beach,33.724,-118.3149,0581,"{4025,3037,3004,3028,3101}",56,M,White,101,25TH_ST,MORAY_AV,22.8,16.7,0
200509832,2020-05-23,2020-05-23,16:30,long_beach,33.7233,-118.3134,0581,"{4025,3037,3004,3026,3029,3101}",26,F,Black,101,25TH_ST,WESTERN,22.8,16.7,0
200509851,2020-05-23,2020-05-23,19:55,long_beach,33.79,-118.2632,0516,"{3037,3006,3028,3030,3101}",36,F,Hispanic,101,AVALON,N_ST,22.8,16.7,0
200509851,2020-05-23,2020-05-23,19:55,long_beach,33.79,-118.2632,0516,"{3037,3006,3028,3030,3101}",,F,Hispanic,101,AVALON,N_ST,22.8,16.7,0
200509857,2020-05-24,2020-05-24,01:10,long_beach,33.7905,-118.275,0514,"{4005,3036,3003,3024,3101}",27,F,Hispanic,101,PACIFIC_COAST,WILMINGTON,25.6,15,0
200509859,2020-05-23,2020-05-23,21:45,long_beach,33.7897,-118.2787,0514,"{3037,3006,3028,3030,3101}",29,F,Hispanic,101,L_ST,GULF_AV,22.8,16.7,0
200509861,2020-05-24,2020-05-24,00:30,long_beach,33.7767,-118.27,0525,"{4025,3037,3006,3028,3030,3101}",23,F,Hispanic,101,BAYVIEW_AV,E_ST,25.6,15,0
200509867,2020-05-20,2020-05-24,16:12,long_beach,33.7406,-118.2923,0557,"{3036,3004,3026,3101}",59,M,Other,101,GAFFEY,4TH,23.9,13.3,0
200509868,2020-05-20,2020-05-24,15:10,long_beach,33.7406,-118.2923,0557,"{3036,3004,3026,3101}",18,F,Hispanic,101,GAFFEY,4TH,23.9,13.3,0
200509930,2020-05-24,2020-05-24,17:45,long_beach,33.7233,-118.3134,0581,"{4005,3037,3004,3028,3030,3101}",46,M,White,101,25TH_ST,WESTERN_AV,25.6,15,0
200509931,2020-05-24,2020-05-24,20:02,long_beach,33.862,-118.3091,0501,"{3036,3004,3024,3101}",64,M,Other,101,WESTERN_AV,186TH_ST,25.6,15,0
200509932,2020-05-25,2020-05-25,02:50,long_beach,33.7938,-118.3027,0511,"{3037,3006,3028,3030,3101}",26,F,Other,101,254TH_ST,SENATOR_AV,27.2,15.6,0
200509933,2020-05-25,2020-05-25,11:55,long_beach,33.7873,-118.2582,0517,"{3037,3006,3028,3030,3101}",22,M,Hispanic,101,LAKME_AV,ANAHEIM_ST,27.2,15.6,0
200509934,2020-05-25,2020-05-25,20:45,long_beach,33.7478,-118.3096,0551,"{4005,3037,3006,3028,3030,3101}",19,M,Other,101,WESTERN_AV,SUMMERLAND_AV,27.2,15.6,0
200509936,2020-05-26,2020-05-26,01:00,long_beach,33.8656,-118.3091,0501,"{4005,3037,3004,3028,3030,3101}",30,M,Hispanic,101,182ND_ST,WESTERN_AV,27.8,15.6,0
200509956,2020-05-26,2020-05-26,09:20,long_beach,33.8315,-118.3091,0506,"{4025,3037,3011,3028,3101}",22,M,Hispanic,108,WESTERN_AV,CARSON_AV,27.8,15.6,0
200509963,2020-05-26,2020-05-26,03:15,long_beach,33.7897,-118.2787,0514,"{4025,3037,3006,3028,3101}",35,M,Hispanic,101,ISLAND,DENNI,27.8,15.6,0
200509965,2020-05-26,2020-05-26,04:00,long_beach,33.7948,-118.2999,0511,"{4005,3037,3006,3028,3030,3101,0605}",19,Unknown,Hispanic,101,FRAMPTON_AV,253RD_ST,27.8,15.6,0
200509968,2020-05-26,2020-05-26,18:55,long_beach,33.7194,-118.3216,0581,"{4005,3036,3006,3028,3030,3101,0605}",19,Unknown,Hispanic,101,PASEO_DEL_MAR,GRAYSBY,27.8,15.6,0
200509977,2020-05-25,2020-05-25,11:03,long_beach,33.7347,-118.2842,0566,"{3036,3004,3026,3101}",27,F,Hispanic,101,MORAY_AV,25TH_ST,27.2,15.6,0
200509978,2020-05-26,2020-05-26,17:20,long_beach,33.7096,-118.29,0587,"{3037,3006,3028,3030,3101}",19,M,Other,101,PACIFIC_COAST_HY,unknown,27.8,15.6,0
200509978,2020-05-26,2020-05-26,17:20,long_beach,33.7096,-118.29,0587,"{3037,3006,3028,3030,3101}",19,M,Other,101,PACIFIC_COAST_HY,,27.8,15.6,0
200509979,2020-05-27,2020-05-27,01:55,long_beach,33.7763,-118.249,0529,"{3003,4005,3037,3024,3101,1218}",19,F,Other,101,ALAMEDA_ST,E_ST,26.1,15,0
200509991,2020-05-27,2020-05-27,08:00,long_beach,33.7948,-118.2694,0515,"{4025,3037,3006,3028,3101}",33,M,Hispanic,101,FIGUEROA_ST,R_ST,26.1,15,0
200510015,2020-05-27,2020-05-28,06:00,long_beach,33.8583,-118.2992,0504,"{4025,3037,3006,3028,3030,3101}",19,F,Black,108,NORMANDIE,190TH,26.1,15,0
200510021,2020-05-28,2020-05-28,01:55,long_beach,33.7906,-118.275,0514,"{4005,3037,3006,3028,3030,3101,0605}",19,Unknown,Hispanic,101,PACIFIC_COAST,WILMINGTON,23.3,16.1,0
200510027,2020-05-27,2020-05-27,17:15,long_beach,33.7511,-118.2872,0558,"{3037,3011,3028}",45,M,White,101,PACIFIC_AV,FRONT_ST,26.1,15,0
200510071,2020-05-29,2020-05-29,02:15,long_beach,33.7215,-118.2929,0585,"{4005,3037,3030,3101}",19,Unknown,Hispanic,101,25TH_ST,GAFFEY,21.7,16.1,0
200510095,2020-05-30,2020-05-30,05:55,long_beach,33.8698,-118.2858,0501,"{4005,3037,3034,3024,3101}",57,M,Black,101,182ND_ST,HOOVER_ST,26.1,17.2,0
200510096,2020-05-30,2020-05-30,12:15,long_beach,33.727,-118.288,0585,"{4025,3037,3003,3029,3101,3024}",59,F,Hispanic,103,19TH_ST,PACIFIC_AV,26.1,17.2,0
200510111,2020-05-30,2020-05-30,12:30,long_beach,33.7869,-118.3043,0531,"{3037,3011,3028,3101}",36,Unknown,Hispanic,101,PRESIDENT,260TH,26.1,17.2,0
200510111,2020-05-30,2020-05-30,12:30,long_beach,33.7869,-118.3043,0531,"{3037,3011,3028,3101}",,Unknown,Hispanic,101,PRESIDENT,260TH,26.1,17.2,0
200510112,2020-05-30,2020-05-30,18:30,long_beach,33.7434,-118.3098,0551,"{3004,3037,3028,3101}",55,F,Hispanic,101,1ST,WESTERN,26.1,17.2,0
200510127,2020-05-31,2020-05-31,09:30,long_beach,33.7412,-118.2924,0557,"{4025,3004,3025,3602,3101}",64,M,Hispanic,101,1ST_ST,WALKER_AV,26.1,15.6,0
200510132,2020-05-30,2020-05-31,00:56,long_beach,33.791,-118.2657,0515,"{3037,3006,3024,3101}",40,M,Hispanic,101,PACIFIC_COAST_HY,FRIES_AV,26.1,17.2,0
200510162,2020-06-02,2020-06-02,17:15,long_beach,33.7905,-118.275,0515,"{4025,3037,3006,3030,3028,3104}",36,F,Black,101,WILMINGTON_AV,PACIFIC_COAST,25.6,16.1,0
200510162,2020-06-02,2020-06-02,17:15,long_beach,33.7905,-118.275,0515,"{4025,3037,3006,3030,3028,3104}",,F,Black,101,WILMINGTON_AV,PACIFIC_COAST,25.6,16.1,0
200510172,2020-05-31,2020-05-31,02:00,long_beach,33.7808,-118.2743,0514,{},35,M,Hispanic,101,WILMINGTON_BL,I_ST,26.1,15.6,0
200510178,2020-06-02,2020-06-02,00:20,long_beach,33.7485,-118.2803,0558,{},43,M,Other,101,PACIFIC_COAST_HY,unknown,25.6,16.1,0
200510178,2020-06-02,2020-06-02,00:20,long_beach,33.7485,-118.2803,0558,{},43,M,Other,101,PACIFIC_COAST_HY,,25.6,16.1,0
200510188,2020-06-03,2020-06-03,06:50,long_beach,33.7905,-118.275,0514,"{3037,3004,3028,3030,3101}",54,F,Hispanic,101,WILMINGTON_BL,PACIFIC_COAST_HY,31.1,17.2,0
200510192,2020-06-03,2020-06-03,09:10,long_beach,33.7288,-118.288,0563,"{4025,3004,3036,3026,3034,3101}",33,F,White,101,PACIFIC_AV,17TH_ST,31.1,17.2,0
200510194,2020-06-03,2020-06-03,09:30,long_beach,33.7978,-118.2949,0503,"{3037,3004,3028,3101}",79,M,Other,101,LOMITA,LOMITA,31.1,17.2,0
200510198,2020-06-03,2020-06-04,18:40,long_beach,33.7538,-118.2905,0523,"{3006,4025,3037,3028}",30,M,Hispanic,108,JOHN_S_GIBSON_BL,CHANNEL_ST,31.1,17.2,0
200510199,2020-06-03,2020-06-03,20:35,long_beach,33.7862,-118.2908,0513,"{4025,3037,3004,3026,3029,3101,0605}",51,M,White,101,110_FY,PACIFIC_COAST_HY,31.1,17.2,0
200510207,2020-06-03,2020-06-03,21:20,long_beach,33.7926,-118.3043,0511,"{3037,3004,3026,3029,3101,0605}",20,M,Hispanic,101,PACIFIC_COAST,NORMANDIE,31.1,17.2,0
200510208,2020-06-03,2020-06-03,21:20,long_beach,33.7926,-118.3043,0511,"{3037,3004,3026,3029,3101,0605}",27,F,Hispanic,101,PACIFIC_COAST,NORMANDIE,31.1,17.2,0
200510209,2020-06-03,2020-06-03,21:20,long_beach,33.7926,-118.3043,0511,"{3037,3004,3026,3029,0605}",20,M,Hispanic,101,PACIFIC_COAST,NORMANDIE,31.1,17.2,0
200510215,2020-06-03,2020-06-03,21:25,long_beach,33.8648,-118.2931,0501,"{3037,3004,3024,3101}",50,M,Black,101,NORMANDIE_AV,190TH_ST,31.1,17.2,0
200510245,2020-06-05,2020-06-05,03:00,long_beach,33.7888,-118.2749,0532,"{3037,3004,3026}",32,M,Hispanic,101,WILMINGTON,M,21.1,17.8,0
200510250,2020-06-04,2020-06-04,07:00,long_beach,33.7894,-118.2936,0513,{},53,F,Filipino,101,PACIFIC_COAST_HY,unknown,20.6,16.7,0
200510250,2020-06-04,2020-06-04,07:00,long_beach,33.7894,-118.2936,0513,{},53,F,Filipino,101,PACIFIC_COAST_HY,,20.6,16.7,0
200510257,2020-06-05,2020-06-05,11:20,long_beach,33.78,-118.3027,0512,"{4025,3037,3004,3034,3028,3101}",31,M,White,101,PALOS_VERDES,SENATOR,21.1,17.8,0
200510272,2020-06-05,2020-06-05,17:10,long_beach,33.7978,-118.2975,0513,"{3037,3004,3026,3101}",52,F,Hispanic,101,NORMANDIE_AV,LOMITA_BL,21.1,17.8,0
200510280,2020-06-05,2020-06-05,20:45,long_beach,33.785,-118.259,0517,"{3037,3006,3024,3101}",36,Unknown,Hispanic,101,DENNI,LAKME,21.1,17.8,0
200510280,2020-06-05,2020-06-05,20:45,long_beach,33.785,-118.259,0517,"{3037,3006,3024,3101}",,Unknown,Hispanic,101,DENNI,LAKME,21.1,17.8,0
200510288,2020-06-04,2020-06-06,19:00,long_beach,33.7442,-118.2821,0564,"{4025,3037,3006,3028,3030,3101}",36,F,Other,101,ARBOLES_CT,SANTA_CRUZ_ST,20.6,16.7,0
